0.04656302480316904	0.4376961852362354	1.0
0.2738593848541396	0.4975674891540284	0.0
0.17851981578341986	0.4532640578448102	1.0
0.07389835879659074	0.4323653593277071	1.0
0.010521267651127264	0.2101909654218977	0.0
0.23931880330625582	0.21399450360938055	0.0
0.36576610232044293	0.08043869653509983	0.0
0.28399818898170737	0.36139268152615245	0.0
0.4515996244768473	0.18225964006304762	0.0
0.3315036669470826	0.47891813448381404	0.0
0.32005735997455886	0.4312518344208435	0.0
0.22559239587236318	0.4688310343064031	0.0
0.23159323836855705	0.11386507890728181	0.0
0.222842059039578	0.3765352315852945	1.0
0.20928523858847364	0.17030755334046022	0.0
0.09922063762298905	0.2583951223506441	0.0
0.4816898249820368	0.05540795005292398	0.0
0.2741794004909554	0.10384937016676188	0.0
0.1366523621575887	0.42588436868524415	1.0
0.1454417594171109	0.3410467223145425	1.0
0.4004015842920533	0.15794939281293147	0.0
0.22275049776183942	0.24162091716700346	0.0
0.33406319323899253	0.27023002939637497	0.0
0.02279578693213813	0.4858034277931769	1.0
0.43048220228958384	0.23526083012297894	0.0
0.3933567505982401	0.48114273384118966	0.0
0.27514895227698855	0.44794288373434865	0.0
0.33905405278035555	0.12479019636913224	0.0
0.11728575098821026	0.13748923727805384	0.0
0.35078220591123316	0.4469920509262644	0.0
0.45312402899380994	0.4228383389475422	1.0
0.39861059666865517	0.2549618253241633	0.0
0.1402999890222429	0.2962009826224452	0.0
0.41707250532595175	0.32662438389419396	1.0
0.3071494946787429	0.04462189782867482	0.0
0.3416330849982769	0.4062847883209338	0.0
0.47902196035896566	0.40136918675533395	1.0
0.46131003988192393	0.4819755317078039	1.0
0.2864479323718541	0.059106595097200565	0.0
0.042106942113903145	0.30402373395809923	0.0
0.34244555988993636	0.10992820949686416	0.0
0.2059530610325211	0.025281656758957993	0.0
0.4990624836921677	0.2959313748976365	0.0
0.4878599698159341	0.07282626869424491	0.0
0.1848676211686504	0.4962080448242129	1.0
0.4013568513563227	0.030222637777389927	0.0
0.433274135667168	0.11357356737948626	0.0
0.3460066022532645	0.43296432046198835	0.0
0.27343465599694783	0.10975030841540867	0.0
0.0415629968759606	0.24824684784876905	0.0
0.007479038606152899	0.3793488479183952	1.0
0.13339176349223913	0.021358656291307954	0.0
0.05641349594723494	0.23271598941087412	0.0
0.04490406746136838	0.07286394318000727	0.0
0.028068153546780827	0.48675055376310533	1.0
0.05205337212216177	0.06353245529798457	0.0
0.19037396136123913	0.16774063998478278	0.0
0.05732225448878331	0.042502038121356056	0.0
0.2211440953952422	0.29451862646560095	0.0
0.15767772778925798	0.07137724328838624	0.0
0.090958450107542	0.4924033727311347	1.0
0.3069247021352654	0.12530638799726956	0.0
0.03344332559813323	0.06929994352288288	0.0
0.3309969202436084	0.36482292882314754	0.0
0.36152304935365737	0.4365100729713904	0.0
0.21353367486355468	0.31107971885442004	1.0
0.3696952137123816	0.3944989837080864	1.0
0.38407069698079016	0.11847338260557128	0.0
0.20631013928014524	0.032001024977443615	0.0
0.17135809460178014	0.07103952951691006	0.0
0.3453629338271814	0.3387064485585258	1.0
0.3232379888928722	0.274717600319927	0.0
0.010632501561292584	0.0957380441244633	0.0
0.4919867264184196	0.2688680124834751	0.0
0.4437859374488182	0.28785286790709386	0.0
0.18213671652521007	0.4150045674265889	1.0
0.18929853209755643	0.19029030881583953	0.0
0.08738943752408879	0.45406826573202985	1.0
0.3714150271362725	0.14538500578840813	0.0
0.37570166949416256	0.10097584109354157	0.0
0.20496695906488133	0.0023907382450879533	0.0
0.3872312231362581	0.24503396462728855	0.0
0.325947975406912	0.24650138112043946	0.0
0.42782176102432073	0.011031078577996345	0.0
0.11385596949855026	0.31739753772424606	1.0
0.42169906768445925	0.05645933104184814	0.0
0.1211126027953992	0.05250601637429708	0.0
0.3455877996654231	0.2133597122237798	0.0
0.49281381852683687	0.3078720539098032	1.0
0.10566671498335295	0.23817353072230157	0.0
0.49795295243292914	0.23073333246836164	0.0
0.3376979808960388	0.4627073121047837	0.0
0.08061934428233741	0.011630541323933485	0.0
0.028269207314020772	0.05923241352369313	0.0
0.4639913398806878	0.4545606170519477	1.0
0.42517883281508806	0.36415773771153104	1.0
0.14494784345270367	0.07272303307023098	0.0
0.11889984678716364	0.0947901909915907	0.0
0.0125241386988173	0.4495419447275965	1.0
0.3418746295086409	0.24305658399552238	0.0
0.4066597246653336	0.01554075827192275	0.0
0.18891699194346045	0.45223086482017644	1.0
0.3710999373906289	0.1278203995706323	0.0
0.018520905305531243	0.421978718033235	1.0
0.4558201810299763	0.41404129254578564	1.0
0.2736586796601801	0.4002643549937206	0.0
0.009523084010809313	0.4380472493124187	1.0
0.2509109855430015	0.2837252875171947	0.0
0.081548596366392	0.3454206614172474	1.0
0.14162814306005939	0.3663546957290274	1.0
0.18544785750259452	0.13796477059180257	0.0
0.2221543781782298	0.37491765104512825	1.0
0.1999760889758574	0.4487812115519723	1.0
0.29594949823774636	0.1496128217077155	0.0
0.4283219215100083	0.22297613511878123	0.0
0.47075389309108195	0.44265049248947613	1.0
0.41521901541297435	0.11696957347489856	0.0
0.06911711417824273	0.3129604717798583	1.0
0.0894870787074174	0.0076670182875333	0.0
0.11122224536357467	0.48704977710244207	1.0
0.10100599969786361	0.18016984735751984	0.0
0.25958280289281394	0.29346145813743213	0.0
0.40557498914444284	0.40150476953218184	1.0
