0.11704035489349413	0.3151813048373208	0.44900260486939836	0.2447245988718379	0.3107680776505558	0.3861265826298579	0.19244622748431423	0.29780356398626373	0.48260094373823587	0.003616561054402334	0.39368192715048894	0.08779969311029201	0.0	0.0
0.15051447818462915	0.21334140434546212	0.006119462874990711	0.4820407295767468	0.4728077169853274	0.49103734360661816	0.020260000987076476	0.4594750118569063	0.06496743739549654	0.059406576477039896	0.4730805340936538	0.3620482823095513	1.0	1.0
0.15231399317419453	0.050189461833364646	0.14077681808409204	0.2272978250095099	0.2920626311205338	0.36262443693762675	0.30582391219158567	0.35169573913220437	0.0625203238502488	0.40019726417348145	0.08436180610196847	0.37187811120051567	0.0	0.0
0.21350462855201263	0.3776307832951551	0.06438594279702792	0.18657146525480095	0.32227184331989134	0.16858073113627314	0.4350135890077726	0.33611765516139164	0.23060956395723414	0.40282270252838215	0.1732873898661818	0.37608422278686315	0.0	0.0
0.15388537737778285	0.2834857522916349	0.3260973232685389	0.31844925173103944	0.2843137520105741	0.21585307109709234	0.35668124888498426	0.17903948596847064	0.19444561274837158	0.07721612292273833	0.0061816811158763585	0.452265947087001	0.0	0.0
0.2521127550622097	0.3844880561484657	0.07313098239350674	0.26051297474937846	0.31437519101952	0.23399960912397594	0.43716870592216706	0.03955084678187065	0.28133976700458807	0.3665083654319951	0.11829250884448989	0.1563843725366359	0.0	0.0
0.4504553098252142	0.20631939799234483	0.36540955683538734	0.36209142628412283	0.37114813048908474	0.2215752989483739	0.10564837936486732	0.07653280115868416	0.38365454916355557	0.06167223244831915	0.46991629090100445	0.13308667811841257	0.0	0.0
0.21637945052658236	0.0420330429715704	0.4061226745257557	0.07166061671179297	0.006420725155261708	0.25178299064050713	0.06951451393123059	0.06293766581935345	0.06638258473585251	0.4610696647921654	0.10350155401972527	0.48816730770452393	0.0	0.0
0.4055693927914011	0.22094348807973713	0.16752417863047175	0.4601358503103404	0.285948762541195	0.43439983649686836	0.4328150288475807	0.21233922544219397	0.09213871155171444	0.03830479917661256	0.06907492164879608	0.3489753951446656	0.0	0.0
0.1790467615210392	0.25545406795519937	0.3201963723458039	0.08846020656532311	0.41548074476154967	0.4220984164686515	0.47700670370859133	0.26774050449759595	0.48926588286245815	0.04150612415417548	0.3192001510470683	0.347514882155152	0.0	0.0
0.29494531800926554	0.4100999335841728	0.1954857414707838	0.1682880520262533	0.2858006813847453	0.08317209094735278	0.47220426794701365	0.27097516562084084	0.27573652872600907	0.07262674724288493	0.3673602007852294	0.07727966367511485	0.0	0.0
0.4109888881872704	0.38078652877484076	0.263851428202694	0.19256856025136454	0.13714301291796016	0.24739995327875952	0.057249750869528604	0.41119935928217766	0.1778197416390926	0.06277154905107146	0.3692156107222275	0.03393797577561036	0.0	0.0
0.16070940948888063	0.231122677362681	0.3454248069467596	0.36976376115580667	0.4374160092835082	0.17622326958139256	0.3297938973069004	0.18432265557730798	0.37236932130535066	0.30613487789352006	0.2533423062890978	0.46880699519252295	0.0	0.0
0.1529552652147041	0.27126600717780414	0.414222926071156	0.4164140380775691	0.10790665059573384	0.22562209290324425	0.20754847997247794	0.31523512623416805	0.16461291721181676	0.39741511534330526	0.34844287857507306	0.18311405978252582	1.0	1.0
0.0943895950410637	0.3285316843594305	0.31972461746686226	0.027198686705010633	0.265662805362449	0.286146891475414	0.29067102858137495	0.09179528829442718	0.006398377912819386	0.18404752387805445	0.14935725464017985	0.12628439399500546	0.0	0.0
0.034285660347549984	0.37029308410598466	0.31016248904295185	0.29457159630865254	0.360155427145341	0.27260013184686716	0.10187587814852633	0.219640153285728	0.14262439275288663	0.10362044972112017	0.23098223026044146	0.4160966172121895	0.0	0.0
0.43013601018288494	0.3472866943113011	0.17691584758853457	0.04682881474618156	0.20428449578006685	0.21766951479469449	0.09101569196218123	0.40244242750507825	0.34265632566257614	0.182040379514526	0.10777675162083078	0.052813843264934046	0.0	0.0
0.3953437207608498	0.4238466333970917	0.4847273929989185	0.1758413659495569	0.013107533533221749	0.020515862147338693	0.030664398093625367	0.3194933474671724	0.15398078256141717	0.32143016107109523	0.33166544043178764	0.010725045419243073	0.0	0.0
0.30654050166183705	0.15342456178562575	0.2604449246754575	0.06715034902175365	0.30235763745245325	0.04787816646785825	0.04149514377100355	0.4328263408748742	0.08827931045790227	0.16121737552944088	0.0013820804689973487	0.40076594793394554	0.0	0.0
0.1745303648773372	0.3431303879405478	0.29868852366038245	0.30344644019875106	0.48590047931823344	0.2863169884112296	0.3673775038822706	0.30765163478978125	0.12586346357285016	0.4914185068653519	0.42460750819632426	0.10612288083242083	0.0	0.0
0.11097380445442656	0.08615510683099908	0.19605717345811718	0.10183590780530782	0.3725289007401178	0.2846691143345532	0.20512768809154563	0.2157167247165418	0.3562925399014681	0.21527805758042468	0.23925378130073294	0.23856814624320982	0.0	0.0
0.22833171328594254	0.06584347738972324	0.38693174266641667	0.13023157278626174	0.24405420140596729	0.24381001895357268	0.01021550638932367	0.4495471863581899	0.38025018660281146	0.24865091330793826	0.13166000601856487	0.26191529772567745	0.0	0.0
0.4519362855879766	0.45007190917596873	0.02923267008619318	0.08740291429181063	0.346624090971942	0.10875976695345435	0.42161631392685295	0.458916510732396	0.44696276820141706	0.31906313727812524	0.484931788628927	0.42351897310730496	0.0	0.0
