0.9457779200651889	0.8835844073823997	0.9404759345977306	0.6623604727276008	0.0
0.997004555226859	0.8352424596535388	0.9901080849611662	0.6496928864413711	0.0
0.9639993978332801	0.8938053626641633	0.9956239708458445	0.6778629570666039	0.0
0.9727158610235471	0.8483161459343018	0.5411719513801903	0.6541743979262722	0.0
0.3842179916203055	0.8038727238407096	0.9844768241865033	0.6616583108073467	0.0
0.9406045594432485	0.898964647400692	0.9962022147735489	0.6212459349208702	0.0
0.920193721497335	0.8616769975516455	0.5886993274603463	0.6138777485547723	0.0
0.9927621116150762	0.8997596064617485	0.5999222999969807	0.6721615666002314	0.0
0.9737989284709121	0.8576921591289541	0.9093359748004421	0.6354256271498473	0.0
0.9519769033947825	0.807880297359258	0.5877989934232176	0.6078666781595697	0.0
0.9969839191603035	0.8486755070347872	0.9063928149990126	0.6544943151319219	0.0
0.9619769919998555	0.8954909280466211	0.9441475906392592	0.6622095746679736	0.0
0.9283783520405844	0.8709955369227782	0.5344633854649643	0.6039335540925539	0.0
0.3740251701504278	0.8561879735929163	0.541173652718245	0.60396956594529	1.0
0.3810666389520995	0.8787158065670726	0.9890082632596959	0.6731869097926767	0.0
0.35303404871533467	0.8294886882063915	0.9277596158760755	0.647236567393745	0.0
0.9093395984865458	0.8766026839771986	0.9609651020499889	0.6830186659010417	0.0
0.32476007233050785	0.848343249886936	0.5865121176016297	0.608716522705629	1.0
0.9217233274195309	0.8004330983965474	0.9759709363153105	0.6893268001777302	0.0
0.9051639822934885	0.8529836401793323	0.5678392508133939	0.6335336617016952	0.0
0.9089259645102823	0.8118112288669187	0.9758695951726721	0.6313820074032317	0.0
0.9923768986762285	0.8048132934872736	0.9539014619709194	0.6659029993394247	0.0
0.9999351026620802	0.8845972695245384	0.5405825343469568	0.6109608992820837	0.0
0.3477277923937667	0.8430547833618934	0.9889318980521136	0.6154790678661637	0.0
0.9143559267457116	0.8240096655099701	0.963181637497239	0.6511083776218136	0.0
0.347014560337034	0.809814278643298	0.922249771188059	0.6734937967271774	0.0
0.9769891936791671	0.8449233812616439	0.9517325723619385	0.6142309287053221	0.0
0.9768659281252331	0.8575777869045559	0.9386056040657098	0.6107705157161071	0.0
0.9580953252073792	0.8672826880749593	0.9976346699998198	0.6045181715993536	0.0
0.9447772569703248	0.8797985600085758	0.5042708144981737	0.6184753934531181	0.0
0.3309031874827664	0.8804068522031868	0.5003935943029224	0.6185384919223469	1.0
0.9023285289433908	0.8898573721784719	0.5812421460162446	0.6218622433805645	0.0
0.9975780221060053	0.868568132038952	0.9266130516850682	0.6348247290689194	0.0
0.3815791948970349	0.8981612763556744	0.9969557957211274	0.6544383903809403	0.0
0.326823403366921	0.8230973981776983	0.9216467285342229	0.671823313940122	0.0
0.980766040871009	0.8235476667995699	0.5940935742793378	0.6000464870316324	0.0
0.9981316000883843	0.8104354709589576	0.9731122879876786	0.6255090336072195	0.0
0.3236512668934682	0.8531737318515457	0.9357174530267864	0.6721584536570255	0.0
